Category,Item,Serving Size,Calories,Calories from Fat,Total Fat,Total Fat (% Daily Value),Saturated Fat,Saturated Fat (% Daily Value),Trans Fat,Cholesterol,Cholesterol (% Daily Value),Sodium,Sodium (% Daily Value),Carbohydrates,Carbohydrates (% Daily Value),Dietary Fiber,Dietary Fiber (% Daily Value),Sugars,Protein,Serving Size Numeric,Serving Size Numeric Normalized
Smoothies & Shakes,Chocolate Shake (Small),12 fl oz cup,0.2978723404255319,0.14150943396226415,0.13559322033898305,0.13736263736263737,0.5,0.5,0.4,0.10434782608695653,0.10416666666666666,0.06666666666666667,0.06666666666666667,0.6453900709219857,0.6382978723404256,0.14285714285714285,0.17857142857142855,0.6015625,0.13793103448275862,,
Smoothies & Shakes,Chocolate Shake (Medium),16 fl oz cup,0.3723404255319149,0.16981132075471697,0.1694915254237288,0.16483516483516486,0.6000000000000001,0.6078431372549019,0.4,0.13043478260869565,0.125,0.08333333333333333,0.08666666666666667,0.8085106382978723,0.8085106382978723,0.2857142857142857,0.21428571428571427,0.7578125,0.1724137931034483,,
Smoothies & Shakes,Chocolate Shake (Large),22 fl oz cup,0.4521276595744681,0.19811320754716982,0.19491525423728814,0.19780219780219782,0.75,0.7254901960784313,0.4,0.14782608695652175,0.15104166666666666,0.10555555555555556,0.10666666666666667,1.0,1.0,0.2857142857142857,0.2857142857142857,0.9375,0.21839080459770116,,
Smoothies & Shakes,Shamrock Shake (Medium),16 fl oz cup,0.35106382978723405,0.16037735849056603,0.16101694915254236,0.15934065934065936,0.6000000000000001,0.5980392156862745,0.4,0.13043478260869565,0.125,0.058333333333333334,0.060000000000000005,0.7730496453900709,0.7659574468085106,0.0,0.0,0.7265625,0.16091954022988506,,
Smoothies & Shakes,Shamrock Shake (Large),22 fl oz cup,0.43617021276595747,0.19811320754716982,0.19491525423728814,0.19230769230769232,0.75,0.7156862745098039,0.4,0.1565217391304348,0.15104166666666666,0.07222222222222222,0.07333333333333333,0.9574468085106382,0.9574468085106382,0.0,0.0,0.8984375,0.20689655172413793,,
Smoothies & Shakes,McFlurry with M&M’s Candies (Small),10.9 oz (310 g),0.34574468085106386,0.19811320754716982,0.19491525423728814,0.19230769230769232,0.7000000000000001,0.7058823529411764,0.2,0.08695652173913043,0.08854166666666666,0.05,0.04666666666666667,0.6808510638297872,0.6808510638297872,0.14285714285714285,0.21428571428571427,0.6953125,0.14942528735632182,310.0,0.45542949756888185
Smoothies & Shakes,McFlurry with M&M’s Candies (Medium),16.2 oz (460 g),0.4946808510638298,0.27358490566037735,0.2796610169491525,0.27472527472527475,1.0,1.0,0.4,0.13043478260869565,0.13020833333333331,0.07222222222222222,0.07333333333333333,0.9858156028368794,0.9787234042553191,0.2857142857142857,0.25,1.0,0.22988505747126436,460.0,0.6985413290113454
Smoothies & Shakes,McFlurry with M&M’s Candies (Snack),7.3 oz (207 g),0.22872340425531915,0.1320754716981132,0.1271186440677966,0.13186813186813187,0.5,0.47058823529411764,0.0,0.06086956521739131,0.057291666666666664,0.03333333333333333,0.03333333333333333,0.45390070921985815,0.44680851063829785,0.14285714285714285,0.14285714285714285,0.4609375,0.10344827586206896,207.0,0.2884927066450568
Smoothies & Shakes,McFlurry with Oreo Cookies (Small),10.1 oz (285 g),0.2712765957446809,0.14150943396226415,0.1440677966101695,0.14285714285714288,0.45,0.43137254901960786,0.2,0.0782608695652174,0.07291666666666666,0.07777777777777778,0.08,0.5673758865248226,0.5744680851063829,0.14285714285714285,0.14285714285714285,0.5,0.13793103448275862,285.0,0.41491085899513785
Smoothies & Shakes,McFlurry with Oreo Cookies (Medium),13.4 oz (381 g),0.3670212765957447,0.18867924528301888,0.19491525423728814,0.19230769230769232,0.6000000000000001,0.5686274509803921,0.4,0.09565217391304348,0.09895833333333333,0.10555555555555556,0.10666666666666667,0.75177304964539,0.7446808510638298,0.14285714285714285,0.17857142857142855,0.6640625,0.1724137931034483,381.0,0.5705024311183146
Smoothies & Shakes,McFlurry with Oreo Cookies (Snack),6.7 oz (190 g),0.18085106382978725,0.09433962264150944,0.09322033898305085,0.09340659340659341,0.30000000000000004,0.28431372549019607,0.0,0.052173913043478265,0.046875,0.05277777777777778,0.05333333333333334,0.375886524822695,0.3829787234042553,0.14285714285714285,0.07142857142857142,0.3359375,0.09195402298850575,190.0,0.2609400324149109
Smoothies & Shakes,McFlurry with Reese's Peanut Butter Cups (Medium),14.2 oz (403 g),0.4308510638297872,0.27358490566037735,0.2711864406779661,0.27472527472527475,0.75,0.7450980392156863,0.4,0.10434782608695653,0.10416666666666666,0.1111111111111111,0.11333333333333334,0.8085106382978723,0.8085106382978723,0.2857142857142857,0.3214285714285714,0.8046875,0.24137931034482757,403.0,0.6061588330632092
Smoothies & Shakes,McFlurry with Reese's Peanut Butter Cups (Snack),7.1 oz (202 g),0.21808510638297873,0.14150943396226415,0.13559322033898305,0.13736263736263737,0.4,0.37254901960784315,0.0,0.052173913043478265,0.05208333333333333,0.05555555555555555,0.05333333333333334,0.40425531914893614,0.40425531914893614,0.14285714285714285,0.17857142857142855,0.3984375,0.11494252873563218,202.0,0.280388978930308
